Adult Summary,Run Date: 02/12/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASELLE HATCHERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Range: 01/01/2019 - 02/12/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species: COHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Run: NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Brood,Adults In,Jacks In,Male Plant,Female Plant,Jack Plant,Adult Ship,Male Ship,Female Ship,Jack Ship,Male Morts,Female Morts,Jack Morts,Male Surplus,Female Surplus,Jack Surplus,Lethal Male Spawn,Lethal Female Spawn,Lethal Jack Spawn,Lethal NVF Spawn,Live Male Spawn,Live Female Spawn,Live Jack Spawn,Live NVF Spawn,Egg Count,Adults On Hand,Jacks On Hand,Mark Info,Other Mark,Checked for Wire,Wire Present,Wire Collected,CWT Detected Males,CWT Detected Females,CWT Detected Jacks,CWT Collected Males,CWT Collected Females,CWT Collected Jacks,Bag Number
10/03/2023,CO:NA:NASE:2023:W,5,0,,,,,,,,,,,,,,,,,,,,,,,814,104,,,N,N,N,,,,,,,
10/03/2023,CO:NA:NASE:2023:W,0,0,6,8,4,,,,,,,,,,,,,,,,,,,,800,100,UM,,Y,N,N,,,,,,,
10/08/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,0,14,3,,,,,,,,,,,,,786,97,AD,,Y,N,N,,,,,,,
10/09/2023,CO:NA:NASE:2023:H,2423,1217,,,,,,,,,,,,,,,,,,,,,,,3209,1314,,,N,N,N,,,,,,,
10/09/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,,,,1353,1456,1114,,,,,,,,,,400,200,AD,,Y,N,N,,,,,,,
10/09/2023,CO:NA:NASE:2023:W,107,30,,,,,,,,,,,,,,,,,,,,,,,507,230,,,N,N,N,,,,,,,
10/09/2023,CO:NA:NASE:2023:W,0,0,54,39,26,,,,,,,,,,,,,,,,,,,,414,204,UM,,Y,N,N,,,,,,,
10/10/2023,CO:NA:NASE:2023:H,982,0,,,,,,,,,,,,,,,,,,,,,,,1396,204,,,N,N,N,,,,,,,
10/10/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,1,1,1,187,207,130,,,,,,,,,,1000,73,AD,,Y,N,N,,,,,,,
10/10/2023,CO:NA:NASE:2023:W,8,1,,,,,,,,,,,,,,,,,,,,,,,1008,74,,,N,N,N,,,,,,,
10/10/2023,CO:NA:NASE:2023:W,0,0,5,3,1,,,,,,,,,,,,,,,,,,,,1000,73,UM,,Y,N,N,,,,,,,
10/12/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,4,2,1,,,,,,,,,,,,,994,72,AD,,Y,N,N,,,,,,,
10/15/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,0,8,3,,,,,,,,,,,,,986,69,AD,,Y,N,N,,,,,,,
10/15/2023,CO:NA:NASE:2023:W,0,0,,,,,,,,0,1,1,,,,,,,,,,,,,985,68,UM,,Y,N,N,,,,,,,
10/16/2023,CO:NA:NASE:2023:H,241,460,,,,,,,,,,,,,,,,,,,,,,,1226,528,,,N,N,N,,,,,,,
10/16/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,1,0,0,624,599,528,,,,,,,,,,2,0,AD,,Y,N,N,,,,,,,
10/16/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,,,,2,1,1,,,,,,,,,,-1,-1,AD,,Y,Y,Y,2,1,1,2,1,1,60522
10/16/2023,CO:NA:NASE:2023:W,68,7,,,,,,,,,,,,,,,,,,,,,,,67,6,,,N,N,N,,,,,,,
10/16/2023,CO:NA:NASE:2023:W,0,0,30,37,6,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
10/23/2023,CO:NA:NASE:2023:H,215,0,,,,,,,,,,,,,,,,,,,,,,,215,0,,,N,N,N,,,,,,,
10/23/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,7,8,0,,,,,,,,,,,,,200,0,AD,,Y,N,N,,,,,,,
10/23/2023,CO:NA:NASE:2023:W,13,0,,,,,,,,,,,,,,,,,,,,,,,213,0,,,N,N,N,,,,,,,
10/23/2023,CO:NA:NASE:2023:W,0,0,10,3,0,,,,,,,,,,,,,,,,,,,,200,0,UM,,Y,N,N,,,,,,,
10/31/2023,CO:NA:NASE:2023:H,459,17,,,,,,,,,,,,,,,,,,,,,,,659,17,,,N,N,N,,,,,,,
10/31/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,39,20,17,,,,403,417,11,5,,,,,,-225,-11,AD,,Y,N,N,,,,,,,
10/31/2023,CO:NA:NASE:2023:M,0,0,,,,,,,,,,,,,,,,,,,,,,946000,-225,-11,,,N,N,N,,,,,,,
10/31/2023,CO:NA:NASE:2023:W,7,0,,,,,,,,,,,,,,,,,,,,,,,-218,-11,,,N,N,N,,,,,,,
10/31/2023,CO:NA:NASE:2023:W,0,0,3,4,0,,,,,,,,,,,16,13,0,0,,,,,,-254,-11,UM,,Y,N,N,,,,,,,
11/06/2023,CO:NA:NASE:2023:H,1125,212,,,,,,,,,,,,,,,,,,,,,,,871,201,,,N,N,N,,,,,,,
11/06/2023,CO:NA:NASE:2023:W,29,0,,,,,,,,,,,,,,,,,,,,,,,900,201,,,N,N,N,,,,,,,
11/07/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,,,,300,0,200,,,,,,,,,,600,1,AD,,Y,N,N,,,,,,,
11/07/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,,,,0,0,1,,,,,,,,,,600,0,AD,,Y,Y,Y,0,0,1,0,0,1,60523
11/14/2023,CO:NA:NASE:2023:H,416,472,,,,,,,,,,,,,,,,,,,,,,,1016,472,,,N,N,N,,,,,,,
11/14/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,17,6,0,243,56,465,340,351,7,3,,,,,,0,0,AD,,Y,N,N,,,,,,,
11/14/2023,CO:NA:NASE:2023:M,0,0,,,,,,,,,,,,,,,,,,,,,,792000,0,0,,,N,N,N,,,,,,,
11/14/2023,CO:NA:NASE:2023:W,114,20,,,,,,,,,,,,,,,,,,,,,,,114,20,,,N,N,N,,,,,,,
11/14/2023,CO:NA:NASE:2023:W,0,0,55,37,20,,,,,,,,,,,13,9,0,0,,,,,,0,0,UM,,Y,N,N,,,,,,,
11/16/2023,CO:NA:NASE:2023:H,25,21,,,,,,,,,,,,,,,,,,,,,,,25,21,,,N,N,N,,,,,,,
11/16/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,16,9,21,,,,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
11/20/2023,CO:NA:NASE:2023:H,92,14,,,,,,,,,,,,,,,,,,,,,,,92,14,,,N,N,N,,,,,,,
11/20/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,,,,53,39,14,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
11/20/2023,CO:NA:NASE:2023:W,16,3,,,,,,,,,,,,,,,,,,,,,,,16,3,,,N,N,N,,,,,,,
11/20/2023,CO:NA:NASE:2023:W,0,0,12,4,3,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
11/27/2023,CO:NA:NASE:2023:H,29,17,,,,,,,,,,,,,,,,,,,,,,,29,17,,,N,N,N,,,,,,,
11/29/2023,CO:NA:NASE:2023:H,0,0,,,,,,,,6,2,1,14,7,16,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
08/26/2024,CO:NA:NASE:2024:H,0,1,,,,,,,,,,,,,,,,,,,,,,,0,1,,,N,N,N,,,,,,,
09/15/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,1,0,0,,,,,,,,,,,,,-1,1,AD,,Y,N,N,,,,,,,
09/17/2024,CO:NA:NASE:2024:H,1,0,,,,,,,,,,,,,,,,,,,,,,,0,1,,,N,N,N,,,,,,,
09/23/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,2,0,0,,,,,,,,,,,,,-2,1,AD,,Y,N,N,,,,,,,
09/24/2024,CO:NA:NASE:2024:H,997,90,,,,,,,,,,,,,,,,,,,,,,,995,91,,,N,N,N,,,,,,,
09/24/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,2,3,0,358,431,90,,,,,,,,,,201,1,AD,,Y,N,N,,,,,,,
09/24/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,,,,0,1,0,,,,,,,,,,200,1,AD,,Y,Y,Y,0,1,0,0,1,0,60539
09/24/2024,CO:NA:NASE:2024:W,19,0,,,,,,,,,,,,,,,,,,,,,,,219,1,,,N,N,N,,,,,,,
09/24/2024,CO:NA:NASE:2024:W,0,0,12,7,0,,,,,,,,,,,,,,,,,,,,200,1,UM,,Y,N,N,,,,,,,
09/26/2024,CO:NA:NASE:2024:H,136,33,,,,,,,,,,,,,,,,,,,,,,,336,34,,,N,N,N,,,,,,,
09/26/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,3,2,0,171,160,34,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
09/26/2024,CO:NA:NASE:2024:W,5,0,,,,,,,,,,,,,,,,,,,,,,,5,0,,,N,N,N,,,,,,,
09/26/2024,CO:NA:NASE:2024:W,0,0,3,2,0,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
09/30/2024,CO:NA:NASE:2024:H,526,15,,,,,,,,,,,,,,,,,,,,,,,526,15,,,N,N,N,,,,,,,
09/30/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,3,0,0,308,215,15,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
09/30/2024,CO:NA:NASE:2024:W,20,0,,,,,,,,,,,,,,,,,,,,,,,20,0,,,N,N,N,,,,,,,
09/30/2024,CO:NA:NASE:2024:W,0,0,12,8,0,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
10/01/2024,CO:NA:NASE:2024:H,169,24,,,,,,,,,,,,,,,,,,,,,,,169,24,,,N,N,N,,,,,,,
10/01/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,3,0,0,100,61,24,,,,,,,,,,5,0,AD,,Y,N,N,,,,,,,
10/01/2024,CO:NA:NASE:2024:W,5,0,,,,,,,,,,,,,,,,,,,,,,,10,0,,,N,N,N,,,,,,,
10/01/2024,CO:NA:NASE:2024:W,0,0,3,2,0,,,,,,,,,,,,,,,,,,,,5,0,UM,,Y,N,N,,,,,,,
10/07/2024,CO:NA:NASE:2024:H,232,35,,,,,,,,,,,,,,,,,,,,,,,237,35,,,N,N,N,,,,,,,
10/07/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,3,3,0,132,99,35,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
10/07/2024,CO:NA:NASE:2024:W,4,1,,,,,,,,,,,,,,,,,,,,,,,4,1,,,N,N,N,,,,,,,
10/07/2024,CO:NA:NASE:2024:W,0,0,3,1,1,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
10/08/2024,CO:NA:NASE:2024:H,33,40,,,,,,,,,,,,,,,,,,,,,,,33,40,,,N,N,N,,,,,,,
10/08/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,,,,19,14,40,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
10/14/2024,CO:NA:NASE:2024:H,41,27,,,,,,,,,,,,,,,,,,,,,,,41,27,,,N,N,N,,,,,,,
10/14/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,2,4,0,18,17,27,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
10/14/2024,CO:NA:NASE:2024:W,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,N,N,N,,,,,,,
10/14/2024,CO:NA:NASE:2024:W,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
10/21/2024,CO:NA:NASE:2024:H,3152,75,,,,,,,,,,,,,,,,,,,,,,,3152,75,,,N,N,N,,,,,,,
10/21/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,16,17,3,1461,658,72,,,,,,,,,,1000,0,AD,,Y,N,N,,,,,,,
10/21/2024,CO:NA:NASE:2024:W,4,1,,,,,,,,,,,,,,,,,,,,,,,1004,1,,,N,N,N,,,,,,,
10/21/2024,CO:NA:NASE:2024:W,0,0,3,1,1,,,,,,,,,,,,,,,,,,,,1000,0,UM,,Y,N,N,,,,,,,
10/28/2024,CO:NA:NASE:2024:H,2393,24,,,,,,,,,,,,,,,,,,,,,,,3393,24,,,N,N,N,,,,,,,
10/28/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,38,49,0,898,672,18,351,376,6,8,,,,,,1001,0,AD,,Y,N,N,,,,,,,
10/28/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,,,,0,1,0,,,,,,,,,,1000,0,AD,,Y,Y,Y,0,1,0,0,1,0,60598
10/28/2024,CO:NA:NASE:2024:M,0,0,,,,,,,,,,,,,,,,,,,,,,851400,1000,0,,,N,N,N,,,,,,,
10/28/2024,CO:NA:NASE:2024:W,41,0,,,,,,,,,,,,,,,,,,,,,,,1041,0,,,N,N,N,,,,,,,
10/28/2024,CO:NA:NASE:2024:W,0,0,,,,,,,,,,,,,,30,11,0,0,,,,,,1000,0,UM,,Y,N,N,,,,,,,
11/04/2024,CO:NA:NASE:2024:H,5686,105,,,,,,,,,,,,,,,,,,,,,,,6686,105,,,N,N,N,,,,,,,
11/04/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,37,29,1,2979,1871,104,383,387,0,0,,,,,,1000,0,AD,,Y,N,N,,,,,,,
11/04/2024,CO:NA:NASE:2024:M,0,0,,,,,,,,,,,,,,,,,,,,,,880000,1000,0,,,N,N,N,,,,,,,
11/04/2024,CO:NA:NASE:2024:W,111,9,,,,,,,,,,,,,,,,,,,,,,,1111,9,,,N,N,N,,,,,,,
11/04/2024,CO:NA:NASE:2024:W,0,0,60,23,7,,,,,,,,,,,15,13,2,0,,,,,,1000,0,UM,,Y,N,N,,,,,,,
11/07/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,141,241,0,,,,,,,,,,,,,618,0,AD,,Y,N,N,,,,,,,
11/08/2024,CO:NA:NASE:2024:H,3768,78,,,,,,,,,,,,,,,,,,,,,,,4386,78,,,N,N,N,,,,,,,
11/08/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,,,,2284,1702,78,,,,,,,,,,400,0,AD,,Y,N,N,,,,,,,
11/08/2024,CO:NA:NASE:2024:W,24,0,,,,,,,,,,,,,,,,,,,,,,,424,0,,,N,N,N,,,,,,,
11/08/2024,CO:NA:NASE:2024:W,0,0,14,10,0,,,,,,,,,,,,,,,,,,,,400,0,UM,,Y,N,N,,,,,,,
11/11/2024,CO:NA:NASE:2024:H,1887,101,,,,,,,,,,,,,,,,,,,,,,,2287,101,,,N,N,N,,,,,,,
11/11/2024,CO:NA:NASE:2024:W,36,3,,,,,,,,,,,,,,,,,,,,,,,2323,104,,,N,N,N,,,,,,,
11/12/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,43,116,1,1174,954,100,,,,,,,,,,36,3,AD,,Y,N,N,,,,,,,
11/12/2024,CO:NA:NASE:2024:W,0,0,22,14,3,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
11/18/2024,CO:NA:NASE:2024:H,801,18,,,,,,,,,,,,,,,,,,,,,,,801,18,,,N,N,N,,,,,,,
11/18/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,,,,451,350,18,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
11/18/2024,CO:NA:NASE:2024:W,24,5,,,,,,,,,,,,,,,,,,,,,,,24,5,,,N,N,N,,,,,,,
11/18/2024,CO:NA:NASE:2024:W,0,0,14,10,5,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
11/25/2024,CO:NA:NASE:2024:H,246,7,,,,,,,,,,,,,,,,,,,,,,,246,7,,,N,N,N,,,,,,,
11/25/2024,CO:NA:NASE:2024:H,0,0,,,,,,,,,,,191,55,7,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
,Totals,112542,10772,687,411,94,,0,0,0,2075,2536,249,52916,43746,10244,4957,5142,185,72,0,0,0,0,11312400,,,,,,,,8,8,2,8,8,2,
